,Unnamed: 0,movieId,ratingnum,avg_rating,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,War,Musical,Documentary,IMAX,Western,Film-Noir,(no genres listed)
5412,5412,25797,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5413,5413,25805,1,4.5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5414,5414,25825,4,3.375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5415,5415,25826,1,3.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5416,5416,25827,2,3.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5417,5417,25833,1,4.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5418,5418,25834,1,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5419,5419,25841,3,4.166666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5420,5420,25850,3,3.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5421,5421,25855,0,,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
5422,5422,25856,2,3.25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5423,5423,25865,1,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5424,5424,25870,1,3.5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5425,5425,25886,2,4.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5426,5426,25887,1,5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5427,5427,25898,2,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5428,5428,25905,1,3.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5429,5429,25906,1,5.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5430,5430,25923,1,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5431,5431,25927,1,3.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5432,5432,25937,3,3.333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5433,5433,25940,1,3.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5434,5434,25946,1,3.5,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5435,5435,25947,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5436,5436,25952,1,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5437,5437,25959,1,2.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5438,5438,25962,1,3.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5439,5439,25963,1,4.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5440,5440,25996,1,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5441,5441,25999,1,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5442,5442,26002,1,3.5,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
5443,5443,26003,1,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
5444,5444,26038,1,4.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5445,5445,26048,1,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5446,5446,26052,2,2.75,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5447,5447,26059,1,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5448,5448,26073,1,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5449,5449,26078,1,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5450,5450,26082,3,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5451,5451,26084,5,3.9,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5452,5452,26085,0,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5453,5453,26095,1,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5454,5454,26116,2,4.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5455,5455,26122,1,4.5,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
5456,5456,26124,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5457,5457,26131,5,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5458,5458,26133,6,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5459,5459,26142,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5460,5460,26147,1,5.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5461,5461,26150,1,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5462,5462,26151,2,3.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5463,5463,26152,5,3.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5464,5464,26158,1,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5465,5465,26159,2,3.75,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
5466,5466,26169,1,5.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
5467,5467,26171,3,3.1666666666666665,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5468,5468,26172,2,3.0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
5469,5469,26176,1,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5470,5470,26183,2,4.25,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5471,5471,26184,2,3.5,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
5472,5472,26195,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5473,5473,26198,2,2.75,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5474,5474,26225,1,4.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5475,5475,26231,1,4.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
5476,5476,26236,1,4.0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
5477,5477,26237,1,4.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5478,5478,26242,5,3.2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
5479,5479,26249,2,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5480,5480,26258,5,3.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5481,5481,26265,1,4.5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5482,5482,26283,1,3.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
5483,5483,26285,1,2.5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5484,5484,26303,1,4.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5485,5485,26308,1,4.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5486,5486,26313,1,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5487,5487,26317,1,3.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5488,5488,26322,4,3.125,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
5489,5489,26326,2,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5490,5490,26340,3,3.6666666666666665,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5491,5491,26344,1,3.0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
5492,5492,26347,1,4.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5493,5493,26350,1,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5494,5494,26357,1,4.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5495,5495,26359,1,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5496,5496,26365,1,2.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5497,5497,26366,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5498,5498,26375,3,3.6666666666666665,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5499,5499,26386,1,3.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5500,5500,26391,1,2.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5501,5501,26394,1,4.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5502,5502,26399,1,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5503,5503,26401,1,5.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5504,5504,26409,2,2.75,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
5505,5505,26413,2,3.25,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5506,5506,26422,3,3.1666666666666665,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5507,5507,26429,1,4.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5508,5508,26444,2,4.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5509,5509,26453,1,4.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5510,5510,26464,1,3.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
5511,5511,26467,1,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5512,5512,26471,4,4.375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5513,5513,26472,1,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5514,5514,26492,3,3.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
5515,5515,26498,1,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5516,5516,26504,2,3.25,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
5517,5517,26510,2,2.25,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5518,5518,26523,1,3.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5519,5519,26524,2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5520,5520,26527,1,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5521,5521,26528,3,4.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5522,5522,26539,1,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5523,5523,26542,2,3.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5524,5524,26547,2,4.25,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
5525,5525,26554,2,4.25,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
5526,5526,26555,2,2.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5527,5527,26562,1,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5528,5528,26564,2,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5529,5529,26567,1,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5530,5530,26578,3,4.166666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5531,5531,26585,3,3.8333333333333335,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
5532,5532,26587,1,5.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5533,5533,26590,1,2.0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5534,5534,26593,1,2.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5535,5535,26599,1,4.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5536,5536,26603,1,4.5,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
5537,5537,26606,2,4.25,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5538,5538,26612,2,4.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
5539,5539,26614,9,3.388888888888889,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
5540,5540,26622,1,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5541,5541,26629,3,2.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
5542,5542,26630,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5543,5543,26631,2,3.75,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5544,5544,26645,1,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5545,5545,26649,2,3.75,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5546,5546,26662,17,4.0588235294117645,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5547,5547,26676,1,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5548,5548,26680,5,3.8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5549,5549,26681,2,4.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
5550,5550,26686,3,1.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5551,5551,26693,1,4.0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
5552,5552,26694,1,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5553,5553,26695,1,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5554,5554,26696,1,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5555,5555,26700,2,2.25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5556,5556,26701,1,3.0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0
5557,5557,26704,2,4.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
5558,5558,26712,3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5559,5559,26713,1,4.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5560,5560,26717,1,0.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5561,5561,26726,1,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5562,5562,26729,5,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5563,5563,26732,1,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5564,5564,26736,1,4.5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
5565,5565,26741,1,1.5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5566,5566,26743,1,2.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5567,5567,26745,1,2.5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5568,5568,26750,2,3.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5569,5569,26761,1,3.0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
5570,5570,26764,2,1.25,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
5571,5571,26765,2,2.75,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5572,5572,26776,14,3.892857142857143,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5573,5573,26777,1,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5574,5574,26778,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5575,5575,26782,1,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5576,5576,26791,1,1.5,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
5577,5577,26792,2,1.5,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5578,5578,26796,1,3.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5579,5579,26797,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5580,5580,26810,3,4.833333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5581,5581,26812,2,2.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5582,5582,26819,1,2.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5583,5583,26828,1,1.5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5584,5584,26838,1,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5585,5585,26840,1,5.0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
5586,5586,26849,1,5.0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
5587,5587,26854,1,2.5,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
5588,5588,26861,1,3.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5589,5589,26865,4,3.375,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5590,5590,26870,3,2.6666666666666665,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5591,5591,26871,2,2.25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5592,5592,26875,1,4.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
5593,5593,26887,1,3.0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5594,5594,26900,1,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5595,5595,26901,1,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5596,5596,26903,5,3.8,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5597,5597,26913,1,1.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5598,5598,26928,1,5.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5599,5599,26940,1,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5600,5600,26947,1,2.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5601,5601,26958,1,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5602,5602,26965,2,3.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5603,5603,26974,3,3.1666666666666665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5604,5604,26985,1,4.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5605,5605,26999,2,3.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5606,5606,27002,1,3.5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
5607,5607,27003,1,3.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
5608,5608,27006,1,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5609,5609,27008,1,1.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5610,5610,27020,5,3.4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5611,5611,27022,1,4.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
5612,5612,27032,2,3.5,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
5613,5613,27036,1,3.0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5614,5614,27074,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5615,5615,27075,1,3.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5616,5616,27105,1,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5617,5617,27124,1,2.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5618,5618,27134,1,4.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5619,5619,27140,1,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5620,5620,27155,1,2.0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5621,5621,27156,5,4.3,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
5622,5622,27176,1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5623,5623,27178,1,4.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5624,5624,27186,2,4.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5625,5625,27193,4,3.875,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5626,5626,27246,1,4.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5627,5627,27251,2,2.75,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5628,5628,27255,1,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5629,5629,27266,7,4.071428571428571,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5630,5630,27306,1,1.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5631,5631,27311,3,3.5,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
5632,5632,27317,6,3.75,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
5633,5633,27320,1,5.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5634,5634,27328,1,4.5,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
5635,5635,27329,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5636,5636,27368,3,4.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5637,5637,27369,1,4.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5638,5638,27370,1,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5639,5639,27373,1,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5640,5640,27397,4,4.25,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0
5641,5641,27408,3,3.333333333333333,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5642,5642,27416,2,3.75,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5643,5643,27420,1,2.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5644,5644,27426,1,2.5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5645,5645,27434,3,1.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5646,5646,27441,2,3.25,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5647,5647,27450,1,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5648,5648,27473,1,2.5,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
5649,5649,27478,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5650,5650,27480,1,4.5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
5651,5651,27482,2,3.75,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
5652,5652,27491,1,3.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
5653,5653,27513,1,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5654,5654,27523,1,5.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5655,5655,27537,1,3.5,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5656,5656,27539,1,2.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5657,5657,27549,1,1.5,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
5658,5658,27555,2,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5659,5659,27563,3,4.333333333333333,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5660,5660,27584,2,3.5,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
5661,5661,27592,5,3.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5662,5662,27595,1,0.5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
